quema,x,y,cell,coverage_fraction,var,value,date,date_img
Autumn,535135,4129355,2586,0.28960180282592773,s2nbr,-0.003827506909146905,2018-12-22,post1
Autumn,535135,4129355,2586,0.28960180282592773,s2nbr,0.0492359921336174,2018-12-27,post2
Autumn,535145,4129355,2587,0.9994298219680786,s2nbr,0.10410095006227493,2018-12-12,pre2
Autumn,535145,4129355,2587,0.9994298219680786,s2nbr,0.08894490450620651,2018-12-17,pre1
Autumn,535145,4129355,2587,0.9994298219680786,s2nbr,0.08014354109764099,2018-12-22,post1
Autumn,535145,4129355,2587,0.9994298219680786,s2nbr,0.061147693544626236,2018-12-27,post2
Autumn,535155,4129355,2588,1,s2nbr,-0.09021113067865372,2018-12-12,pre2
Autumn,535155,4129355,2588,1,s2nbr,-0.09004739671945572,2018-12-17,pre1
Autumn,535155,4129355,2588,1,s2nbr,-0.0455472469329834,2018-12-22,post1
Autumn,535155,4129355,2588,1,s2nbr,-0.03958333283662796,2018-12-27,post2
Autumn,535165,4129355,2589,1,s2nbr,-0.09853528439998627,2018-12-12,pre2
Autumn,535165,4129355,2589,1,s2nbr,-0.05910447612404823,2018-12-17,pre1
Autumn,535165,4129355,2589,1,s2nbr,-0.21047431230545044,2018-12-22,post1
Autumn,535165,4129355,2589,1,s2nbr,-0.0853242352604866,2018-12-27,post2
Autumn,535175,4129355,2590,1,s2nbr,-0.09199205785989761,2018-12-12,pre2
Autumn,535175,4129355,2590,1,s2nbr,-0.06738869100809097,2018-12-17,pre1
Autumn,535175,4129355,2590,1,s2nbr,-0.31437769532203674,2018-12-22,post1
Autumn,535175,4129355,2590,1,s2nbr,-0.07432432472705841,2018-12-27,post2
Autumn,535185,4129355,2591,1,s2nbr,-0.03484320640563965,2018-12-12,pre2
Autumn,535185,4129355,2591,1,s2nbr,0.03903903812170029,2018-12-17,pre1
Autumn,535185,4129355,2591,1,s2nbr,-0.1747167557477951,2018-12-22,post1
Autumn,535185,4129355,2591,1,s2nbr,-0.05676855891942978,2018-12-27,post2
Autumn,535195,4129355,2592,1,s2nbr,-0.040280211716890335,2018-12-12,pre2
Autumn,535195,4129355,2592,1,s2nbr,-0.03142626956105232,2018-12-17,pre1
Autumn,535195,4129355,2592,1,s2nbr,-0.1649911254644394,2018-12-22,post1
Autumn,535195,4129355,2592,1,s2nbr,0.019250253215432167,2018-12-27,post2
Autumn,535205,4129355,2593,1,s2nbr,0.04838709533214569,2018-12-12,pre2
Autumn,535205,4129355,2593,1,s2nbr,0.014381591230630875,2018-12-17,pre1
Autumn,535205,4129355,2593,1,s2nbr,-0.02864259108901024,2018-12-22,post1
Autumn,535205,4129355,2593,1,s2nbr,0.12765957415103912,2018-12-27,post2
Autumn,535215,4129355,2594,1,s2nbr,9.407337638549507e-4,2018-12-12,pre2
Autumn,535215,4129355,2594,1,s2nbr,-0.004887585528194904,2018-12-17,pre1
Autumn,535215,4129355,2594,1,s2nbr,-0.06511928141117096,2018-12-22,post1
Autumn,535215,4129355,2594,1,s2nbr,0.061963774263858795,2018-12-27,post2
Autumn,535225,4129355,2595,1,s2nbr,0.1331133097410202,2018-12-12,pre2
Autumn,535225,4129355,2595,1,s2nbr,0.024000000208616257,2018-12-17,pre1
Autumn,535225,4129355,2595,1,s2nbr,0.034776438027620316,2018-12-22,post1
Autumn,535225,4129355,2595,1,s2nbr,0.11680911481380463,2018-12-27,post2
Autumn,535235,4129355,2596,1,s2nbr,-0.07945205271244049,2018-12-12,pre2
Autumn,535235,4129355,2596,1,s2nbr,-0.14171123504638672,2018-12-17,pre1
Autumn,535235,4129355,2596,1,s2nbr,-0.09236947447061539,2018-12-22,post1
Autumn,535235,4129355,2596,1,s2nbr,0.1681574285030365,2018-12-27,post2
Autumn,535245,4129355,2597,1,s2nbr,-0.14136125147342682,2018-12-12,pre2
Autumn,535245,4129355,2597,1,s2nbr,-0.16129031777381897,2018-12-17,pre1
Autumn,535245,4129355,2597,1,s2nbr,-0.1717337667942047,2018-12-22,post1
Autumn,535245,4129355,2597,1,s2nbr,0.12341197580099106,2018-12-27,post2
Autumn,535255,4129355,2598,1,s2nbr,0.04803493618965149,2018-12-12,pre2
Autumn,535255,4129355,2598,1,s2nbr,-0.03988995775580406,2018-12-17,pre1
Autumn,535255,4129355,2598,1,s2nbr,-0.15185783803462982,2018-12-22,post1
Autumn,535255,4129355,2598,1,s2nbr,0.1265822798013687,2018-12-27,post2
Autumn,535265,4129355,2599,1,s2nbr,-0.08751608431339264,2018-12-12,pre2
Autumn,535265,4129355,2599,1,s2nbr,-0.14491593837738037,2018-12-17,pre1
Autumn,535265,4129355,2599,1,s2nbr,-0.22824302315711975,2018-12-22,post1
Autumn,535265,4129355,2599,1,s2nbr,0.08638132363557816,2018-12-27,post2
Autumn,535275,4129355,2600,1,s2nbr,0.06319290399551392,2018-12-12,pre2
Autumn,535275,4129355,2600,1,s2nbr,0.09090909361839294,2018-12-17,pre1
Autumn,535275,4129355,2600,1,s2nbr,-0.0560000017285347,2018-12-22,post1
Autumn,535275,4129355,2600,1,s2nbr,0.12713754177093506,2018-12-27,post2
Autumn,535285,4129355,2601,1,s2nbr,0.061294469982385635,2018-12-12,pre2
Autumn,535285,4129355,2601,1,s2nbr,0.08244422823190689,2018-12-17,pre1
Autumn,535285,4129355,2601,1,s2nbr,-0.1401037871837616,2018-12-22,post1
Autumn,535285,4129355,2601,1,s2nbr,0.08810572326183319,2018-12-27,post2
Autumn,535295,4129355,2602,1,s2nbr,0.11657926440238953,2018-12-12,pre2
Autumn,535295,4129355,2602,1,s2nbr,0.14543811976909637,2018-12-17,pre1
Autumn,535295,4129355,2602,1,s2nbr,-0.1112716794013977,2018-12-22,post1
Autumn,535295,4129355,2602,1,s2nbr,0.06051437184214592,2018-12-27,post2
Autumn,535305,4129355,2603,1,s2nbr,0.13197025656700134,2018-12-12,pre2
Autumn,535305,4129355,2603,1,s2nbr,0.21152114868164062,2018-12-17,pre1
Autumn,535305,4129355,2603,1,s2nbr,-0.015897046774625778,2018-12-22,post1
Autumn,535305,4129355,2603,1,s2nbr,0.07516106218099594,2018-12-27,post2
Autumn,535315,4129355,2604,1,s2nbr,5.350454594008625e-4,2018-12-12,pre2
Autumn,535315,4129355,2604,1,s2nbr,0.1070336401462555,2018-12-17,pre1
Autumn,535315,4129355,2604,1,s2nbr,-0.09551020711660385,2018-12-22,post1
Autumn,535315,4129355,2604,1,s2nbr,0.032209739089012146,2018-12-27,post2
Autumn,535325,4129355,2605,1,s2nbr,0.05270270258188248,2018-12-12,pre2
Autumn,535325,4129355,2605,1,s2nbr,0.16227298974990845,2018-12-17,pre1
Autumn,535325,4129355,2605,1,s2nbr,-0.01491053681820631,2018-12-22,post1
Autumn,535325,4129355,2605,1,s2nbr,0.06936866790056229,2018-12-27,post2
Autumn,535335,4129355,2606,1,s2nbr,-0.06373292952775955,2018-12-12,pre2
Autumn,535335,4129355,2606,1,s2nbr,-0.014904187060892582,2018-12-17,pre1
Autumn,535335,4129355,2606,1,s2nbr,-0.028715364634990692,2018-12-22,post1
Autumn,535335,4129355,2606,1,s2nbr,0.048605576157569885,2018-12-27,post2
Autumn,535345,4129355,2607,1,s2nbr,-0.18528610467910767,2018-12-12,pre2
Autumn,535345,4129355,2607,1,s2nbr,-0.11037344485521317,2018-12-17,pre1
Autumn,535345,4129355,2607,1,s2nbr,-0.15849252045154572,2018-12-22,post1
Autumn,535345,4129355,2607,1,s2nbr,0.09265175461769104,2018-12-27,post2
Autumn,535355,4129355,2608,1,s2nbr,-0.010452961549162865,2018-12-12,pre2
Autumn,535355,4129355,2608,1,s2nbr,-0.11686143279075623,2018-12-17,pre1
Autumn,535355,4129355,2608,1,s2nbr,-0.080924853682518,2018-12-22,post1
Autumn,535355,4129355,2608,1,s2nbr,0.10901960730552673,2018-12-27,post2
Autumn,535365,4129355,2609,0.9542973637580872,s2nbr,-0.010519987903535366,2018-12-12,pre2
Autumn,535365,4129355,2609,0.9542973637580872,s2nbr,-0.17051705718040466,2018-12-17,pre1
Autumn,535365,4129355,2609,0.9542973637580872,s2nbr,-0.06704225391149521,2018-12-22,post1
Autumn,535365,4129355,2609,0.9542973637580872,s2nbr,0.09132420271635056,2018-12-27,post2
Autumn,535375,4129355,2610,0.1579732596874237,s2nbr,0.1857592612504959,2018-12-12,pre2
Autumn,535375,4129355,2610,0.1579732596874237,s2nbr,0.16088327765464783,2018-12-17,pre1
Autumn,535375,4129355,2610,0.1579732596874237,s2nbr,0.13634291291236877,2018-12-22,post1
Autumn,535375,4129355,2610,0.1579732596874237,s2nbr,0.1366594433784485,2018-12-27,post2
Autumn,535385,4129355,2611,0.28819307684898376,s2nbr,0.11232973635196686,2018-12-12,pre2
Autumn,535385,4129355,2611,0.28819307684898376,s2nbr,0.2127612829208374,2018-12-17,pre1
Autumn,535385,4129355,2611,0.28819307684898376,s2nbr,0.08594155311584473,2018-12-22,post1
Autumn,535385,4129355,2611,0.28819307684898376,s2nbr,0.16376306116580963,2018-12-27,post2
Autumn,535395,4129355,2612,0.023395253345370293,s2nbr,0.14266188442707062,2018-12-12,pre2
Autumn,535395,4129355,2612,0.023395253345370293,s2nbr,0.32579612731933594,2018-12-17,pre1
Autumn,535395,4129355,2612,0.023395253345370293,s2nbr,0.14313502609729767,2018-12-22,post1
Autumn,535395,4129355,2612,0.023395253345370293,s2nbr,0.24843423068523407,2018-12-27,post2
Autumn,535135,4129345,2663,0.6871904134750366,s2nbr,-0.012597480788826942,2018-12-12,pre2
Autumn,535135,4129345,2663,0.6871904134750366,s2nbr,0.01375475525856018,2018-12-17,pre1
Autumn,535135,4129345,2663,0.6871904134750366,s2nbr,-0.03390276059508324,2018-12-22,post1
Autumn,535135,4129345,2663,0.6871904134750366,s2nbr,0.03364969789981842,2018-12-27,post2
Autumn,535145,4129345,2664,1,s2nbr,-0.06466729193925858,2018-12-12,pre2
Autumn,535145,4129345,2664,1,s2nbr,0.014413712546229362,2018-12-17,pre1
Autumn,535145,4129345,2664,1,s2nbr,-0.07177700102329254,2018-12-22,post1
Autumn,535145,4129345,2664,1,s2nbr,-0.008080808445811272,2018-12-27,post2
Autumn,535155,4129345,2665,1,s2nbr,-0.08656145632266998,2018-12-12,pre2
Autumn,535155,4129345,2665,1,s2nbr,-0.10964912176132202,2018-12-17,pre1
Autumn,535155,4129345,2665,1,s2nbr,-0.29679596424102783,2018-12-22,post1
Autumn,535155,4129345,2665,1,s2nbr,-0.07891891896724701,2018-12-27,post2
Autumn,535165,4129345,2666,1,s2nbr,0.07303370535373688,2018-12-12,pre2
Autumn,535165,4129345,2666,1,s2nbr,0.04366576671600342,2018-12-17,pre1
Autumn,535165,4129345,2666,1,s2nbr,-0.2928759753704071,2018-12-22,post1
Autumn,535165,4129345,2666,1,s2nbr,-0.0779661014676094,2018-12-27,post2
Autumn,535175,4129345,2667,1,s2nbr,-0.01663585938513279,2018-12-12,pre2
Autumn,535175,4129345,2667,1,s2nbr,0.02151130698621273,2018-12-17,pre1
Autumn,535175,4129345,2667,1,s2nbr,-0.2615859806537628,2018-12-22,post1
Autumn,535175,4129345,2667,1,s2nbr,-0.05647840350866318,2018-12-27,post2
Autumn,535185,4129345,2668,1,s2nbr,0.042707495391368866,2018-12-12,pre2
Autumn,535185,4129345,2668,1,s2nbr,0.1141868531703949,2018-12-17,pre1
Autumn,535185,4129345,2668,1,s2nbr,-0.20710784196853638,2018-12-22,post1
Autumn,535185,4129345,2668,1,s2nbr,-0.0476190485060215,2018-12-27,post2
Autumn,535195,4129345,2669,1,s2nbr,-0.08990825712680817,2018-12-12,pre2
Autumn,535195,4129345,2669,1,s2nbr,0.04690990224480629,2018-12-17,pre1
Autumn,535195,4129345,2669,1,s2nbr,-0.1968408226966858,2018-12-22,post1
Autumn,535195,4129345,2669,1,s2nbr,-0.012552301399409771,2018-12-27,post2
Autumn,535205,4129345,2670,1,s2nbr,-0.03106796182692051,2018-12-12,pre2
Autumn,535205,4129345,2670,1,s2nbr,0.03655107691884041,2018-12-17,pre1
Autumn,535205,4129345,2670,1,s2nbr,-0.10059960186481476,2018-12-22,post1
Autumn,535205,4129345,2670,1,s2nbr,0.02862783893942833,2018-12-27,post2
Autumn,535215,4129345,2671,1,s2nbr,-0.04322200268507004,2018-12-12,pre2
Autumn,535215,4129345,2671,1,s2nbr,-0.006856023333966732,2018-12-17,pre1
Autumn,535215,4129345,2671,1,s2nbr,-0.17580071091651917,2018-12-22,post1
Autumn,535215,4129345,2671,1,s2nbr,0.04927536100149155,2018-12-27,post2
Autumn,535225,4129345,2672,1,s2nbr,0.013767208904027939,2018-12-12,pre2
Autumn,535225,4129345,2672,1,s2nbr,-0.06883604824542999,2018-12-17,pre1
Autumn,535225,4129345,2672,1,s2nbr,-0.08366534113883972,2018-12-22,post1
Autumn,535225,4129345,2672,1,s2nbr,0.09356725215911865,2018-12-27,post2
Autumn,535235,4129345,2673,1,s2nbr,-0.20121951401233673,2018-12-12,pre2
Autumn,535235,4129345,2673,1,s2nbr,-0.2503660321235657,2018-12-17,pre1
Autumn,535235,4129345,2673,1,s2nbr,-0.18985126912593842,2018-12-22,post1
Autumn,535235,4129345,2673,1,s2nbr,0.13649025559425354,2018-12-27,post2
Autumn,535245,4129345,2674,1,s2nbr,-0.16577540338039398,2018-12-12,pre2
Autumn,535245,4129345,2674,1,s2nbr,-0.1684698611497879,2018-12-17,pre1
Autumn,535245,4129345,2674,1,s2nbr,-0.16503268480300903,2018-12-22,post1
Autumn,535245,4129345,2674,1,s2nbr,0.096351727843284607,2018-12-27,post2
Autumn,535255,4129345,2675,1,s2nbr,0.0888192281126976,2018-12-12,pre2
Autumn,535255,4129345,2675,1,s2nbr,0.013054830022156239,2018-12-17,pre1
Autumn,535255,4129345,2675,1,s2nbr,-0.08276385813951492,2018-12-22,post1
Autumn,535255,4129345,2675,1,s2nbr,0.10885608941316605,2018-12-27,post2
Autumn,535265,4129345,2676,1,s2nbr,-0.03300733491778374,2018-12-12,pre2
Autumn,535265,4129345,2676,1,s2nbr,-0.09327217191457748,2018-12-17,pre1
Autumn,535265,4129345,2676,1,s2nbr,-0.15372750163078308,2018-12-22,post1
Autumn,535265,4129345,2676,1,s2nbr,0.07413249462842941,2018-12-27,post2
Autumn,535275,4129345,2677,1,s2nbr,0.12207791954278946,2018-12-12,pre2
Autumn,535275,4129345,2677,1,s2nbr,0.17484131455421448,2018-12-17,pre1
Autumn,535275,4129345,2677,1,s2nbr,0.02519548311829567,2018-12-22,post1
Autumn,535275,4129345,2677,1,s2nbr,0.13101406395435333,2018-12-27,post2
Autumn,535285,4129345,2678,1,s2nbr,0.06530089676380157,2018-12-12,pre2
Autumn,535285,4129345,2678,1,s2nbr,0.14000000059604645,2018-12-17,pre1
Autumn,535285,4129345,2678,1,s2nbr,-0.05704467371106148,2018-12-22,post1
Autumn,535285,4129345,2678,1,s2nbr,0.10130245983600616,2018-12-27,post2
Autumn,535295,4129345,2679,1,s2nbr,0.08635794371366501,2018-12-12,pre2
Autumn,535295,4129345,2679,1,s2nbr,0.127306267619133,2018-12-17,pre1
Autumn,535295,4129345,2679,1,s2nbr,-0.06583506613969803,2018-12-22,post1
Autumn,535295,4129345,2679,1,s2nbr,0.09343065321445465,2018-12-27,post2
Autumn,535305,4129345,2680,1,s2nbr,0.17271922528743744,2018-12-12,pre2
Autumn,535305,4129345,2680,1,s2nbr,0.17977528274059296,2018-12-17,pre1
Autumn,535305,4129345,2680,1,s2nbr,-0.018209408968687057,2018-12-22,post1
Autumn,535305,4129345,2680,1,s2nbr,0.09205903112888336,2018-12-27,post2
Autumn,535315,4129345,2681,1,s2nbr,0.08341511338949203,2018-12-12,pre2
Autumn,535315,4129345,2681,1,s2nbr,0.15198451280593872,2018-12-17,pre1
Autumn,535315,4129345,2681,1,s2nbr,-0.07102952897548676,2018-12-22,post1
Autumn,535315,4129345,2681,1,s2nbr,0.060363635420799255,2018-12-27,post2
Autumn,535325,4129345,2682,1,s2nbr,0.0609511062502861,2018-12-12,pre2
Autumn,535325,4129345,2682,1,s2nbr,0.15981198847293854,2018-12-17,pre1
Autumn,535325,4129345,2682,1,s2nbr,-0.00939199235290289,2018-12-22,post1
Autumn,535325,4129345,2682,1,s2nbr,0.07441860437393188,2018-12-27,post2
Autumn,535335,4129345,2683,1,s2nbr,-0.07268553972244263,2018-12-12,pre2
Autumn,535335,4129345,2683,1,s2nbr,-0.06557376682758331,2018-12-17,pre1
Autumn,535335,4129345,2683,1,s2nbr,-0.13633833825588226,2018-12-22,post1
Autumn,535335,4129345,2683,1,s2nbr,0.05537974834442139,2018-12-27,post2
Autumn,535345,4129345,2684,1,s2nbr,-0.2125435471534729,2018-12-12,pre2
Autumn,535345,4129345,2684,1,s2nbr,-0.234317347407341,2018-12-17,pre1
Autumn,535345,4129345,2684,1,s2nbr,-0.18667371571063995,2018-12-22,post1
Autumn,535345,4129345,2684,1,s2nbr,0.068088598549366,2018-12-27,post2
Autumn,535355,4129345,2685,1,s2nbr,-0.17250673472881317,2018-12-12,pre2
Autumn,535355,4129345,2685,1,s2nbr,-0.1262626200914383,2018-12-17,pre1
Autumn,535355,4129345,2685,1,s2nbr,-0.1408235877752304,2018-12-22,post1
Autumn,535355,4129345,2685,1,s2nbr,0.09047237783670425,2018-12-27,post2
Autumn,535365,4129345,2686,1,s2nbr,-0.3046177625656128,2018-12-12,pre2
Autumn,535365,4129345,2686,1,s2nbr,-0.1711612492799759,2018-12-17,pre1
Autumn,535365,4129345,2686,1,s2nbr,-0.24934037029743195,2018-12-22,post1
Autumn,535365,4129345,2686,1,s2nbr,0.08645753562450409,2018-12-27,post2
Autumn,535375,4129345,2687,0.9928836822509766,s2nbr,-0.04572317376732826,2018-12-12,pre2
Autumn,535375,4129345,2687,0.9928836822509766,s2nbr,-0.1888268142938614,2018-12-17,pre1
Autumn,535375,4129345,2687,0.9928836822509766,s2nbr,-0.06764373928308487,2018-12-22,post1
Autumn,535375,4129345,2687,0.9928836822509766,s2nbr,0.10090361535549164,2018-12-27,post2
Autumn,535385,4129345,2688,1,s2nbr,0.03295432776212692,2018-12-12,pre2
Autumn,535385,4129345,2688,1,s2nbr,-0.14203639328479767,2018-12-17,pre1
Autumn,535385,4129345,2688,1,s2nbr,0.025981204584240913,2018-12-22,post1
Autumn,535385,4129345,2688,1,s2nbr,0.04572564736008644,2018-12-27,post2
Autumn,535395,4129345,2689,0.7504561543464661,s2nbr,0.1277594268321991,2018-12-12,pre2
Autumn,535395,4129345,2689,0.7504561543464661,s2nbr,0.0860791802406311,2018-12-17,pre1
Autumn,535395,4129345,2689,0.7504561543464661,s2nbr,0.15302035212516785,2018-12-22,post1
Autumn,535395,4129345,2689,0.7504561543464661,s2nbr,0.09376966953277588,2018-12-27,post2
Autumn,535405,4129345,2690,0.032053571194410324,s2nbr,0.12685750424861908,2018-12-12,pre2
Autumn,535405,4129345,2690,0.032053571194410324,s2nbr,0.11752499639987946,2018-12-17,pre1
Autumn,535405,4129345,2690,0.032053571194410324,s2nbr,0.12580597400665283,2018-12-22,post1
Autumn,535405,4129345,2690,0.032053571194410324,s2nbr,0.13793103396892548,2018-12-27,post2
Autumn,535125,4129335,2739,0.022180497646331787,s2nbr,0.08859994262456894,2018-12-12,pre2
Autumn,535125,4129335,2739,0.022180497646331787,s2nbr,0.12748394906520844,2018-12-17,pre1
Autumn,535125,4129335,2739,0.022180497646331787,s2nbr,0.016375545412302017,2018-12-22,post1
Autumn,535125,4129335,2739,0.022180497646331787,s2nbr,0.11419249325990677,2018-12-27,post2
Autumn,535135,4129335,2740,0.9226832985877991,s2nbr,0.029307568445801735,2018-12-12,pre2
Autumn,535135,4129335,2740,0.9226832985877991,s2nbr,0.10560952872037888,2018-12-17,pre1
Autumn,535135,4129335,2740,0.9226832985877991,s2nbr,-0.0050195204094052315,2018-12-22,post1
Autumn,535135,4129335,2740,0.9226832985877991,s2nbr,0.06861063092947006,2018-12-27,post2
Autumn,535145,4129335,2741,1,s2nbr,-0.019023986533284187,2018-12-12,pre2
Autumn,535145,4129335,2741,1,s2nbr,0.009981515817344189,2018-12-17,pre1
Autumn,535145,4129335,2741,1,s2nbr,-0.20379789173603058,2018-12-22,post1
Autumn,535145,4129335,2741,1,s2nbr,-0.041198503226041794,2018-12-27,post2
Autumn,535155,4129335,2742,1,s2nbr,-0.036164842545986176,2018-12-12,pre2
Autumn,535155,4129335,2742,1,s2nbr,-0.0194137804210186,2018-12-17,pre1
Autumn,535155,4129335,2742,1,s2nbr,-0.290909081697464,2018-12-22,post1
Autumn,535155,4129335,2742,1,s2nbr,-0.062082137912511826,2018-12-27,post2
Autumn,535165,4129335,2743,1,s2nbr,0.007827788591384888,2018-12-12,pre2
Autumn,535165,4129335,2743,1,s2nbr,-0.017935432493686676,2018-12-17,pre1
Autumn,535165,4129335,2743,1,s2nbr,-0.289727121591568,2018-12-22,post1
Autumn,535165,4129335,2743,1,s2nbr,-0.1358024626970291,2018-12-27,post2
Autumn,535175,4129335,2744,1,s2nbr,-0.04806201532483101,2018-12-12,pre2
Autumn,535175,4129335,2744,1,s2nbr,-0.09944038093090057,2018-12-17,pre1
Autumn,535175,4129335,2744,1,s2nbr,-0.3352721333503723,2018-12-22,post1
Autumn,535175,4129335,2744,1,s2nbr,-0.11985018849372864,2018-12-27,post2
Autumn,535185,4129335,2745,1,s2nbr,0.02459016442298889,2018-12-12,pre2
Autumn,535185,4129335,2745,1,s2nbr,-0.10557185113430023,2018-12-17,pre1
Autumn,535185,4129335,2745,1,s2nbr,-0.2719200849533081,2018-12-22,post1
Autumn,535185,4129335,2745,1,s2nbr,-0.10960232466459274,2018-12-27,post2
Autumn,535195,4129335,2746,1,s2nbr,0.04032257944345474,2018-12-12,pre2
Autumn,535195,4129335,2746,1,s2nbr,-0.11924789845943451,2018-12-17,pre1
Autumn,535195,4129335,2746,1,s2nbr,-0.28764045238494873,2018-12-22,post1
Autumn,535195,4129335,2746,1,s2nbr,-0.09683605283498764,2018-12-27,post2
Autumn,535205,4129335,2747,1,s2nbr,0.062240663915872574,2018-12-12,pre2
Autumn,535205,4129335,2747,1,s2nbr,0.03931203857064247,2018-12-17,pre1
Autumn,535205,4129335,2747,1,s2nbr,-0.16699934005737305,2018-12-22,post1
Autumn,535205,4129335,2747,1,s2nbr,-0.041015625,2018-12-27,post2
Autumn,535215,4129335,2748,1,s2nbr,0.008771929889917374,2018-12-12,pre2
Autumn,535215,4129335,2748,1,s2nbr,-0.04755525663495064,2018-12-17,pre1
Autumn,535215,4129335,2748,1,s2nbr,-0.25915291905403137,2018-12-22,post1
Autumn,535215,4129335,2748,1,s2nbr,-0.026974951848387718,2018-12-27,post2
Autumn,535225,4129335,2749,1,s2nbr,-0.056511055678129196,2018-12-12,pre2
Autumn,535225,4129335,2749,1,s2nbr,-0.024390242993831635,2018-12-17,pre1
Autumn,535225,4129335,2749,1,s2nbr,-0.14657415449619293,2018-12-22,post1
Autumn,535225,4129335,2749,1,s2nbr,0.04038461670279503,2018-12-27,post2
Autumn,535235,4129335,2750,1,s2nbr,-0.14209827780723572,2018-12-12,pre2
Autumn,535235,4129335,2750,1,s2nbr,-0.1856677532196045,2018-12-17,pre1
Autumn,535235,4129335,2750,1,s2nbr,-0.15964911878108978,2018-12-22,post1
Autumn,535235,4129335,2750,1,s2nbr,0.070763498544693,2018-12-27,post2
Autumn,535245,4129335,2751,1,s2nbr,-0.08032596111297607,2018-12-12,pre2
Autumn,535245,4129335,2751,1,s2nbr,-0.11515151709318161,2018-12-17,pre1
Autumn,535245,4129335,2751,1,s2nbr,-0.17757008969783783,2018-12-22,post1
Autumn,535245,4129335,2751,1,s2nbr,0.05362182483077049,2018-12-27,post2
Autumn,535255,4129335,2752,1,s2nbr,0.04428424313664436,2018-12-12,pre2
Autumn,535255,4129335,2752,1,s2nbr,-0.04308389872312546,2018-12-17,pre1
Autumn,535255,4129335,2752,1,s2nbr,-0.08962263911962509,2018-12-22,post1
Autumn,535255,4129335,2752,1,s2nbr,0.09450945258140564,2018-12-27,post2
Autumn,535265,4129335,2753,1,s2nbr,-0.01458465401083231,2018-12-12,pre2
Autumn,535265,4129335,2753,1,s2nbr,-0.06098579615354538,2018-12-17,pre1
Autumn,535265,4129335,2753,1,s2nbr,-0.11557789146900177,2018-12-22,post1
Autumn,535265,4129335,2753,1,s2nbr,0.08372827619314194,2018-12-27,post2
Autumn,535275,4129335,2754,1,s2nbr,0.12948857247829437,2018-12-12,pre2
Autumn,535275,4129335,2754,1,s2nbr,0.1493636965751648,2018-12-17,pre1
Autumn,535275,4129335,2754,1,s2nbr,0.054514478892087936,2018-12-22,post1
Autumn,535275,4129335,2754,1,s2nbr,0.14327917993068695,2018-12-27,post2
Autumn,535285,4129335,2755,1,s2nbr,0.09351144731044769,2018-12-12,pre2
Autumn,535285,4129335,2755,1,s2nbr,0.11027434468269348,2018-12-17,pre1
Autumn,535285,4129335,2755,1,s2nbr,-0.008608321659266949,2018-12-22,post1
Autumn,535285,4129335,2755,1,s2nbr,0.12421929091215134,2018-12-27,post2
Autumn,535295,4129335,2756,1,s2nbr,0.13557779788970947,2018-12-12,pre2
Autumn,535295,4129335,2756,1,s2nbr,0.10739341378211975,2018-12-17,pre1
Autumn,535295,4129335,2756,1,s2nbr,-0.014430014416575432,2018-12-22,post1
Autumn,535295,4129335,2756,1,s2nbr,0.07000736892223358,2018-12-27,post2
Autumn,535305,4129335,2757,1,s2nbr,0.22415371239185333,2018-12-12,pre2
Autumn,535305,4129335,2757,1,s2nbr,0.20484359562397003,2018-12-17,pre1
Autumn,535305,4129335,2757,1,s2nbr,0.029581252485513687,2018-12-22,post1
Autumn,535305,4129335,2757,1,s2nbr,0.10123816132545471,2018-12-27,post2
Autumn,535315,4129335,2758,1,s2nbr,0.15284715592861176,2018-12-12,pre2
Autumn,535315,4129335,2758,1,s2nbr,0.22593320906162262,2018-12-17,pre1
Autumn,535315,4129335,2758,1,s2nbr,0.01289566233754158,2018-12-22,post1
Autumn,535315,4129335,2758,1,s2nbr,0.1448371410369873,2018-12-27,post2
Autumn,535325,4129335,2759,1,s2nbr,0.11647140234708786,2018-12-12,pre2
Autumn,535325,4129335,2759,1,s2nbr,0.14558473229408264,2018-12-17,pre1
Autumn,535325,4129335,2759,1,s2nbr,0.03455083817243576,2018-12-22,post1
Autumn,535325,4129335,2759,1,s2nbr,0.14966492354869843,2018-12-27,post2
Autumn,535335,4129335,2760,1,s2nbr,-0.08828523010015488,2018-12-12,pre2
Autumn,535335,4129335,2760,1,s2nbr,-0.04145454615354538,2018-12-17,pre1
Autumn,535335,4129335,2760,1,s2nbr,-0.1635930985212326,2018-12-22,post1
Autumn,535335,4129335,2760,1,s2nbr,0.08346709609031677,2018-12-27,post2
Autumn,535345,4129335,2761,1,s2nbr,-0.04865938425064087,2018-12-12,pre2
Autumn,535345,4129335,2761,1,s2nbr,-0.13008937239646912,2018-12-17,pre1
Autumn,535345,4129335,2761,1,s2nbr,-0.09966997057199478,2018-12-22,post1
Autumn,535345,4129335,2761,1,s2nbr,0.04152823984622955,2018-12-27,post2
Autumn,535355,4129335,2762,1,s2nbr,0.039126478135585785,2018-12-12,pre2
Autumn,535355,4129335,2762,1,s2nbr,-0.09951690584421158,2018-12-17,pre1
Autumn,535355,4129335,2762,1,s2nbr,-0.04385964944958687,2018-12-22,post1
Autumn,535355,4129335,2762,1,s2nbr,0.052545156329870224,2018-12-27,post2
Autumn,535365,4129335,2763,1,s2nbr,-0.13927781581878662,2018-12-12,pre2
Autumn,535365,4129335,2763,1,s2nbr,-0.0323176346719265,2018-12-17,pre1
Autumn,535365,4129335,2763,1,s2nbr,-0.06762295216321945,2018-12-22,post1
